ID,artist,title,picture data,file info,jpg url,image_path,born-died,period,school,url,base,nationality,image_exists
37046,"SAENREDAM, Pieter Jansz",interior of the sint-bavokerk in haarlem,"1648, oil on panel, 200 x 140 cm, national gallery of scotland, edinburgh","862*1070, true color, 181 kb",https://www.wga.hu/art/s/saenreda/pieter/2bavo4.jpg,historic_art_dataset/images/complete/artwork/37046.jpg,(1597-1665),Baroque,painter,https://www.wga.hu/html/s/saenreda/pieter/index.html,Haarlem,Dutch,False
37047,"SAENREDAM, Pieter Jansz",interior of the sint-bavokerk at haarlem,"1630, oil on wood, 41 x 37 cm, musée du louvre, paris","900*1029, true color, 119 kb",https://www.wga.hu/art/s/saenreda/pieter/2bavo3.jpg,historic_art_dataset/images/complete/artwork/37047.jpg,(1597-1665),Baroque,painter,https://www.wga.hu/html/s/saenreda/pieter/index.html,Haarlem,Dutch,False
37048,"SAENREDAM, Pieter Jansz",interior of sint-bavokerk in haarlem,"1628, paper, 174 x 263 mm, musées royaux des beaux-arts, brussels","952*646, true color, 112 kb",https://www.wga.hu/art/s/saenreda/pieter/2bavo2.jpg,historic_art_dataset/images/complete/artwork/37048.jpg,(1597-1665),Baroque,painter,https://www.wga.hu/html/s/saenreda/pieter/index.html,Haarlem,Dutch,False
37049,"SAENREDAM, Pieter Jansz",interior of the choir of sint-bavokerk at haarlem,"-, pen and black chalk on paper, schlossmuseum, weimar","1094*807, grayscale, 173 kb",https://www.wga.hu/art/s/saenreda/pieter/2bavo1.jpg,historic_art_dataset/images/complete/artwork/37049.jpg,(1597-1665),Baroque,painter,https://www.wga.hu/html/s/saenreda/pieter/index.html,Haarlem,Dutch,False
37050,"SAENREDAM, Pieter Jansz",the town hall at haarlem with the entry of prince maurits to replace the governers in 1618,"c. 1631, oil on oak panel, 40 x 50 cm, private collection","1400*1085, true color, 242 kb",https://www.wga.hu/art/s/saenreda/pieter/2maurits.jpg,historic_art_dataset/images/complete/artwork/37050.jpg,(1597-1665),Baroque,painter,https://www.wga.hu/html/s/saenreda/pieter/index.html,Haarlem,Dutch,False
37051,"SAFONT, Marc",exterior view,"1432-34, photo, capella de sant jordi, barcelona","976*1500, true color, 274 kb",https://www.wga.hu/art/s/safont/stjordi2.jpg,historic_art_dataset/images/complete/artwork/37051.jpg,(1385-1458),Medieval,architect,https://www.wga.hu/html/s/safont/index.html,Barcelona,Catalan,False
37052,"SAFONT, Marc",interior view,"1425, photo, palau de la generalitat, barcelona","952*1400, true color, 163 kb",https://www.wga.hu/art/s/safont/general4.jpg,historic_art_dataset/images/complete/artwork/37052.jpg,(1385-1458),Medieval,architect,https://www.wga.hu/html/s/safont/index.html,Barcelona,Catalan,False
37053,"SAFONT, Marc",exterior view,"1432-34, photo, capella de sant jordi, barcelona","1027*1200, true color, 239 kb",https://www.wga.hu/art/s/safont/stjordi1.jpg,historic_art_dataset/images/complete/artwork/37053.jpg,(1385-1458),Medieval,architect,https://www.wga.hu/html/s/safont/index.html,Barcelona,Catalan,False
37054,"SAFONT, Marc",interior view,"1425, photo, palau de la generalitat, barcelona","1500*1000, true color, 190 kb",https://www.wga.hu/art/s/safont/general2.jpg,historic_art_dataset/images/complete/artwork/37054.jpg,(1385-1458),Medieval,architect,https://www.wga.hu/html/s/safont/index.html,Barcelona,Catalan,False
37055,"SAFONT, Marc",exterior view,"1425, photo, palau de la generalitat, barcelona","1500*1000, true color, 216 kb",https://www.wga.hu/art/s/safont/general1.jpg,historic_art_dataset/images/complete/artwork/37055.jpg,(1385-1458),Medieval,architect,https://www.wga.hu/html/s/safont/index.html,Barcelona,Catalan,False
37056,"SAFONT, Marc",interior view,"1425, photo, palau de la generalitat, barcelona","1500*1000, true color, 218 kb",https://www.wga.hu/art/s/safont/general3.jpg,historic_art_dataset/images/complete/artwork/37056.jpg,(1385-1458),Medieval,architect,https://www.wga.hu/html/s/safont/index.html,Barcelona,Catalan,False
37057,"SAFTLEVEN, Cornelis",a farmstead near a stream,"-, oil on panel, 73 x 105 cm, private collection","1183*800, true color, 148 kb",https://www.wga.hu/art/s/saftleve/cornelis/farmstea.jpg,historic_art_dataset/images/complete/artwork/37057.jpg,(1607-1681),Baroque,painter,https://www.wga.hu/html/s/saftleve/cornelis/index.html,Rotterdam,Dutch,False
37058,"SAFTLEVEN, Cornelis",huntsman feeding his dogs,"c. 1652, oil on panel, 39 x 56 cm, private collection","947*650, true color, 100 kb",https://www.wga.hu/art/s/saftleve/cornelis/huntsman.jpg,historic_art_dataset/images/complete/artwork/37058.jpg,(1607-1681),Baroque,painter,https://www.wga.hu/html/s/saftleve/cornelis/index.html,Rotterdam,Dutch,False
37059,"SAFTLEVEN, Cornelis",self-portrait with easel,"1629, oil on panel, 31 cm x 23 cm, musée du louvre, paris","750*1032, true color, 86 kb",https://www.wga.hu/art/s/saftleve/cornelis/selfport.jpg,historic_art_dataset/images/complete/artwork/37059.jpg,(1607-1681),Baroque,painter,https://www.wga.hu/html/s/saftleve/cornelis/index.html,Rotterdam,Dutch,False
37060,"SAFTLEVEN, Cornelis",annunciation to the shepherds,"-, oil on panel, 43 x 58 cm, private collection","1214*891, true color, 82 kb",https://www.wga.hu/art/s/saftleve/cornelis/shepherd.jpg,historic_art_dataset/images/complete/artwork/37060.jpg,(1607-1681),Baroque,painter,https://www.wga.hu/html/s/saftleve/cornelis/index.html,Rotterdam,Dutch,False
37061,"SAFTLEVEN, Cornelis",the temptation of st anthony,"1629, oil on oak panel, 34 x 27 cm, private collection","700*858, true color, 94 kb",https://www.wga.hu/art/s/saftleve/cornelis/temptati.jpg,historic_art_dataset/images/complete/artwork/37061.jpg,(1607-1681),Baroque,painter,https://www.wga.hu/html/s/saftleve/cornelis/index.html,Rotterdam,Dutch,False
37062,"SAFTLEVEN, Cornelis",the duet,"c. 1635, oil on panel, 34 x 53 cm, akademie der bildenden künste, vienna","1193*770, true color, 127 kb",https://www.wga.hu/art/s/saftleve/cornelis/the_duet.jpg,historic_art_dataset/images/complete/artwork/37062.jpg,(1607-1681),Baroque,painter,https://www.wga.hu/html/s/saftleve/cornelis/index.html,Rotterdam,Dutch,False
37063,"SAFTLEVEN, Herman",rhenish river landscape capriccio,"1676, oil on panel, 29 x 36 cm, private collection","1088*870, true color, 166 kb",https://www.wga.hu/art/s/saftleve/herman/river_la.jpg,historic_art_dataset/images/complete/artwork/37063.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37064,"SAFTLEVEN, Herman",a view of linz am rhein,"1663, oil on copper, 23 x 32 cm, private collection","1200*868, true color, 159 kb",https://www.wga.hu/art/s/saftleve/herman/viewlinz.jpg,historic_art_dataset/images/complete/artwork/37064.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37065,"SAFTLEVEN, Herman",christ teaching from saint peter's boat,"1667, oil on panel, 47 x 63 cm, national gallery, london","1150*851, true color, 114 kb",https://www.wga.hu/art/s/saftleve/herman/teaching.jpg,historic_art_dataset/images/complete/artwork/37065.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37066,"SAFTLEVEN, Herman",landscape with shepherds playing music,"1630, oil on panel, 37 x 50 cm, private collection","1030*745, true color, 126 kb",https://www.wga.hu/art/s/saftleve/herman/shepherd.jpg,historic_art_dataset/images/complete/artwork/37066.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37067,"SAFTLEVEN, Herman",rocky landscape,"1643, oil on canvas, 116 x 92 cm, private collection","1157*1500, true color, 170 kb",https://www.wga.hu/art/s/saftleve/herman/rockylan.jpg,historic_art_dataset/images/complete/artwork/37067.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37068,"SAFTLEVEN, Herman",rhineland fantasy view,"1650, oil on canvas, private collection","797*606, true color, 42 kb",https://www.wga.hu/art/s/saftleve/herman/rhinelan.jpg,historic_art_dataset/images/complete/artwork/37068.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37069,"SAFTLEVEN, Herman",barn interior,"c. 1634, oil on oak panel, 44 x 37 cm, private collection","750*928, true color, 115 kb",https://www.wga.hu/art/s/saftleve/herman/barn_int.jpg,historic_art_dataset/images/complete/artwork/37069.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37070,"SAFTLEVEN, Herman",mediterranean coastal scene,"1641-43, oil on panel, 37 x 49 cm, private collection","954*700, true color, 77 kb",https://www.wga.hu/art/s/saftleve/herman/mediterr.jpg,historic_art_dataset/images/complete/artwork/37070.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37071,"SAFTLEVEN, Herman",mountainous landscape,"1646, oil on panel, 40 x 50 cm, private collection","1259*1000, true color, 196 kb",https://www.wga.hu/art/s/saftleve/herman/landscap.jpg,historic_art_dataset/images/complete/artwork/37071.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37072,"SAFTLEVEN, Herman",interior of a peasant hut,"1634-37, oil on panel, 42 x 60 cm, the hermitage, st. petersburg","1250*876, true color, 108 kb",https://www.wga.hu/art/s/saftleve/herman/interior.jpg,historic_art_dataset/images/complete/artwork/37072.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37073,"SAFTLEVEN, Herman",hunter sleeping on a hillside,"-, oil on canvas, private collection","803*603, true color, 61 kb",https://www.wga.hu/art/s/saftleve/herman/hunter.jpg,historic_art_dataset/images/complete/artwork/37073.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
37074,"SAFTLEVEN, Herman",an extensive rhenish river landscape,"1664, oil on oak panel, 23 x 32 cm, private collection","1150*804, true color, 121 kb",https://www.wga.hu/art/s/saftleve/herman/rhenish.jpg,historic_art_dataset/images/complete/artwork/37074.jpg,(1609-1685),Baroque,painter,https://www.wga.hu/html/s/saftleve/herman/index.html,Rotterdam,Dutch,False
