ID,artist,title,picture data,jpg url,image_path,born-died,period,school,url,base,nationality,image_exists,resolution,color_type,file_size
12720,DUCCIO di Buoninsegna,christ mocked (detail),"1308-11, tempera on wood, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/verso_1/verso11a.jpg,complete/artwork\12720.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,750*662,true color,87 kb
12721,DUCCIO di Buoninsegna,christ mocked (detail),"1308-11, tempera on wood, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/verso_1/verso11b.jpg,complete/artwork\12721.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,738*650,true color,100 kb
12722,DUCCIO di Buoninsegna,christ accused by the pharisees (sene 12),"1308-11, tempera on wood, 49 x 57 cm, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/verso_1/verso12.jpg,complete/artwork\12722.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1097*1000,true color,218 kb
12723,DUCCIO di Buoninsegna,jesus before annas (scene 8),"1308-11, tempera on wood, 50 x 54 cm, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/verso_1/verso08.jpg,complete/artwork\12723.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1087*1000,true color,242 kb
12724,DUCCIO di Buoninsegna,rucellai madonna,"1285, tempera on wood, gold background, 450 x 290 cm, galleria degli uffizi, florence",https://www.wga.hu/art/d/duccio/ruccelai/3ruccela.jpg,complete/artwork\12724.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,984*1500,true color,292 kb
12725,DUCCIO di Buoninsegna,adoration of the magi (detail),"1308-11, tempera on wood, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/predel_f/pre_f_3a.jpg,complete/artwork\12725.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1030*1000,true color,197 kb
12726,DUCCIO di Buoninsegna,rucellai madonna (detail),"1285, tempera on wood, galleria degli uffizi, florence",https://www.wga.hu/art/d/duccio/ruccelai/3ruccelx.jpg,complete/artwork\12726.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,935*1400,true color,243 kb
12727,DUCCIO di Buoninsegna,polyptych no. 28 (detail),"1300-05, tempera on wood, 78 x 62 cm, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/7poly28a.jpg,complete/artwork\12727.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,626*950,true color,169 kb
12728,DUCCIO di Buoninsegna,polyptych no. 28 (detail),"1300-05, tempera on wood, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/7poly28b.jpg,complete/artwork\12728.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,433*1100,true color,105 kb
12729,DUCCIO di Buoninsegna,polyptych no. 28 (detail),"1300-05, tempera on wood, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/7poly28c.jpg,complete/artwork\12729.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,443*1100,true color,86 kb
12730,DUCCIO di Buoninsegna,polyptych no. 28 (detail),"1300-05, tempera on wood, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/7poly28d.jpg,complete/artwork\12730.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,444*1100,true color,92 kb
12731,DUCCIO di Buoninsegna,polyptych no. 28 (detail),"1300-05, tempera on wood, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/7poly28e.jpg,complete/artwork\12731.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,446*1100,true color,84 kb
12732,DUCCIO di Buoninsegna,triptych,"1312-15, tempera on wood, 61 x 78 cm, national gallery, london",https://www.wga.hu/art/d/duccio/various/8london.jpg,complete/artwork\12732.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1400*1090,true color,192 kb
12733,DUCCIO di Buoninsegna,triptych (closed),"1312-15, tempera on wood, national gallery, london",https://www.wga.hu/art/d/duccio/various/8london1.jpg,complete/artwork\12733.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,714*1090,true color,115 kb
12734,DUCCIO di Buoninsegna,triptych (detail),"1312-15, tempera on wood, national gallery, london",https://www.wga.hu/art/d/duccio/various/8london2.jpg,complete/artwork\12734.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1640*900,true color,205 kb
12735,DUCCIO di Buoninsegna,polyptych no. 28,"1300-05, tempera on wood, 143 x 242 cm, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/7poly28.jpg,complete/artwork\12735.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1400*807,true color,208 kb
12736,DUCCIO di Buoninsegna,triptych,"1305-08, panel, 44,9 x 31,4 cm (centre); 44,8 x 16,9 cm (each wing), royal collection, windsor",https://www.wga.hu/art/d/duccio/various/8windsor.jpg,complete/artwork\12736.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1093*779,true color,185 kb
12737,DUCCIO di Buoninsegna,triptych (closed),"1311-18, tempera on wood, museum of fine arts, boston",https://www.wga.hu/art/d/duccio/various/9boston2.jpg,complete/artwork\12737.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,682*1090,true color,127 kb
12738,DUCCIO di Buoninsegna,crucifixion,"1310s, panel, 60 x 38 cm, city art gallery, manchester",https://www.wga.hu/art/d/duccio/various/9crucifi.jpg,complete/artwork\12738.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,770*1200,true color,148 kb
12739,DUCCIO di Buoninsegna,polyptych no. 47,"after 1310, tempera on wood, 184 x 257 cm, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/zpoly_47.jpg,complete/artwork\12739.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1407*1000,true color,230 kb
12740,DUCCIO di Buoninsegna,polyptych no. 47 (detail),"after 1310, tempera on wood, 80 x 60 cm, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/zpoly_47a.jpg,complete/artwork\12740.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,627*880,true color,170 kb
12741,DUCCIO di Buoninsegna,polyptych no. 47 (detail),"after 1310, tempera on wood, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/zpoly_47b.jpg,complete/artwork\12741.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,900*1349,true color,225 kb
12742,DUCCIO di Buoninsegna,polyptych no. 47 (detail),"after 1310, tempera on wood, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/zpoly_47c.jpg,complete/artwork\12742.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,900*1358,true color,230 kb
12743,DUCCIO di Buoninsegna,polyptych no. 47 (detail),"after 1310, tempera on wood, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/zpoly_47d.jpg,complete/artwork\12743.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,800*717,true color,64 kb
12744,DUCCIO di Buoninsegna,last supper (scene 3),"1308-11, tempera on wood, 50 x 53 cm, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/verso_1/verso03.jpg,complete/artwork\12744.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1034*1000,true color,214 kb
12745,DUCCIO di Buoninsegna,triptych,"1311-18, tempera on wood, museum of fine arts, boston",https://www.wga.hu/art/d/duccio/various/9boston1.jpg,complete/artwork\12745.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1400*1090,true color,221 kb
12746,DUCCIO di Buoninsegna,rucellai madonna,"c. 1285, tempera on wood, gold background, 450 x 290 cm, galleria degli uffizi, florence",https://www.wga.hu/art/d/duccio/ruccelai/3ruccelb.jpg,complete/artwork\12746.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1000*1520,true color,238 kb
12747,DUCCIO di Buoninsegna,madonna and child with six angels,"1304-08, tempera on wood, 97 x 63 cm, galleria nazionale dell'umbria, perugia",https://www.wga.hu/art/d/duccio/various/6perugia.jpg,complete/artwork\12747.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1000*1502,true color,237 kb
12748,DUCCIO di Buoninsegna,madonna of the franciscans (detail),"c. 1300, tempera on wood, 23,5 x 16 cm (full painting), pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/52franci.jpg,complete/artwork\12748.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1000*688,true color,157 kb
12749,DUCCIO di Buoninsegna,rucellai madonna (detail),"1285, tempera on wood, galleria degli uffizi, florence",https://www.wga.hu/art/d/duccio/ruccelai/3ruccely.jpg,complete/artwork\12749.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,905*1044,true color,244 kb
12750,DUCCIO di Buoninsegna,rucellai madonna (detail),"1285, tempera on wood, galleria degli uffizi, florence",https://www.wga.hu/art/d/duccio/ruccelai/3ruccelz.jpg,complete/artwork\12750.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1303*950,true color,247 kb
12751,DUCCIO di Buoninsegna,rucellai madonna (detail),"1285, tempera on wood, galleria degli uffizi, florence",https://www.wga.hu/art/d/duccio/ruccelai/4ruccel.jpg,complete/artwork\12751.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1300*800,true color,185 kb
12752,DUCCIO di Buoninsegna,rucellai madonna (detail),"1285, tempera on wood, galleria degli uffizi, florence",https://www.wga.hu/art/d/duccio/ruccelai/4ruccela.jpg,complete/artwork\12752.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,971*1200,true color,206 kb
12753,DUCCIO di Buoninsegna,rucellai madonna (detail),"1285, tempera on wood, galleria degli uffizi, florence",https://www.wga.hu/art/d/duccio/ruccelai/4ruccelb.jpg,complete/artwork\12753.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,608*750,true color,140 kb
12754,DUCCIO di Buoninsegna,madonna and child,"1295-1305, tempera on wood, 67 x 48 cm, museo d'arte sacra della val d'arbia, buonconvento",https://www.wga.hu/art/d/duccio/various/1buoncon.jpg,complete/artwork\12754.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,693*950,true color,134 kb
12755,DUCCIO di Buoninsegna,madonna and child (no. 593),"1280s, tempera on wood, 63 x 49,5 cm, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/21badia.jpg,complete/artwork\12755.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,658*854,true color,156 kb
12756,DUCCIO di Buoninsegna,gualino madonna,"after 1285, tempera on wood, 157 x 86 cm, galleria sabauda, turin",https://www.wga.hu/art/d/duccio/various/22gualin.jpg,complete/artwork\12756.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,504*926,true color,122 kb
12757,DUCCIO di Buoninsegna,madonna and child with six angels,"1300-05, tempera on wood, 97 x 63 cm, galleria nazionale dell'umbria, perugia",https://www.wga.hu/art/d/duccio/various/6perugi.jpg,complete/artwork\12757.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,900*1327,true color,226 kb
12758,DUCCIO di Buoninsegna,madonna and child,"1280s, tempera on wood, 68 x 47 cm, chiesa dei santi lorenzo e ippolito, castelfiorentino",https://www.wga.hu/art/d/duccio/various/23castel.jpg,complete/artwork\12758.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,620*900,true color,129 kb
12759,DUCCIO di Buoninsegna,madonna with child and two angels (crevole madonna),"c. 1280, tempera on wood, 89 x 60 cm, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/various/2crevola.jpg,complete/artwork\12759.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,900*1330,true color,225 kb
12760,DUCCIO di Buoninsegna,madonna with child and two angels (crevole madonna),"1283-84, tempera on wood, 89 x 60 cm, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/various/2crevole.jpg,complete/artwork\12760.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,673*1000,true color,149 kb
12761,DUCCIO di Buoninsegna,crevole madonna (detail),"c. 1280, tempera on wood, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/various/2crevolx.jpg,complete/artwork\12761.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,732*1300,true color,146 kb
12762,DUCCIO di Buoninsegna,window,"1288, stained-glass, diameter: 700 cm, duomo, siena",https://www.wga.hu/art/d/duccio/various/30window.jpg,complete/artwork\12762.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,958*950,true color,238 kb
12763,DUCCIO di Buoninsegna,window,"1288, stained-glass, diameter: 700 cm, duomo, siena",https://www.wga.hu/art/d/duccio/various/31window.jpg,complete/artwork\12763.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,713*720,true color,177 kb
12764,DUCCIO di Buoninsegna,maestà,"1288-1300, tempera on wood, 31,5 x 22,5 cm, kunstmuseum, bern",https://www.wga.hu/art/d/duccio/various/4bern.jpg,complete/artwork\12764.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,720*1000,true color,204 kb
12765,DUCCIO di Buoninsegna,madonna and child,"1290s, tempera and gold on wood, 24 x 17 cm (without frame), metropolitan museum of art, new york",https://www.wga.hu/art/d/duccio/various/4metropo.jpg,complete/artwork\12765.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,980*1300,true color,243 kb
12766,DUCCIO di Buoninsegna,madonna of the franciscans,"c. 1300, tempera on wood, 23,5 x 16 cm, pinacoteca nazionale, siena",https://www.wga.hu/art/d/duccio/various/51franci.jpg,complete/artwork\12766.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,640*900,true color,193 kb
12767,DUCCIO di Buoninsegna,maestà,"1280s, tempera on wood, 218 x 118 cm, chiesa dei servi, bologna",https://www.wga.hu/art/d/duccio/various/24bologn.jpg,complete/artwork\12767.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,525*962,true color,153 kb
12768,DUCCIO di Buoninsegna,washing of the feet (scene 2),"1308-11, tempera on wood, 50 x 53 cm, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/verso_1/verso02.jpg,complete/artwork\12768.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1042*1000,true color,201 kb
12769,DUCCIO di Buoninsegna,nativity (detail),"1308-11, tempera on wood, national gallery of art, washington",https://www.wga.hu/art/d/duccio/maesta/predel_f/pre_f_2a.jpg,complete/artwork\12769.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,926*527,true color,124 kb
12770,DUCCIO di Buoninsegna,entry into jerusalem (detail),"1308-11, tempera on wood, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/verso_1/verso01b.jpg,complete/artwork\12770.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,900*1167,true color,191 kb
12771,DUCCIO di Buoninsegna,"coronation of the virgin (panel 5, fragment)","1308-11, tempera on wood, 52 x 32 cm, szépmûvészeti múzeum, budapest",https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_5.jpg,complete/artwork\12771.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,551*900,true color,120 kb
12772,DUCCIO di Buoninsegna,death of the virgin (panel 6),"1308-11, tempera on wood, 40 x 46 cm, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_6.jpg,complete/artwork\12772.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1100*952,true color,230 kb
12773,DUCCIO di Buoninsegna,death of the virgin (detail),"1308-11, tempera on wood, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_6a.jpg,complete/artwork\12773.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,686*850,true color,173 kb
12774,DUCCIO di Buoninsegna,the funeral procession (panel 7),"1308-11, tempera on wood, 58 x 53 cm, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_7.jpg,complete/artwork\12774.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1100*1217,true color,215 kb
12775,DUCCIO di Buoninsegna,the funeral procession (detail),"1308-11, tempera on wood, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_7a.jpg,complete/artwork\12775.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,648*863,true color,160 kb
12776,DUCCIO di Buoninsegna,burial of the virgin (panel 8),"1308-11, tempera on wood, 41 x 55 cm, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_8.jpg,complete/artwork\12776.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1200*923,true color,219 kb
12777,DUCCIO di Buoninsegna,entry into jerusalem (detail),"1308-11, tempera on wood, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/verso_1/verso01c.jpg,complete/artwork\12777.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,900*1168,true color,177 kb
12778,DUCCIO di Buoninsegna,appearance behind locked doors (panel 1),"1308-11, tempera on wood, 40 x 52 cm, museo dell'opera del duomo, siena",https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_1.jpg,complete/artwork\12778.jpg,(c. 1255-1319),Medieval,painter,https://www.wga.hu/html/d/duccio/index.html,Siena,Italian,TRUE,1320*1000,true color,256 kb
